#{"t_start": 1660582605.281665, "env_id": null}
r,l,t
17.852234,57,4326.197305
21.669945,76,4330.647052
61.629566,161,4339.841106
22.607371,54,4342.968593
25.400063,83,4348.113747
28.967104,72,4352.273552
23.242161,62,4355.777843
33.911668,81,4362.413522
30.094738,97,4369.361865
39.338641,107,4375.385872
39.340994,101,4381.60471
44.331794,110,4388.662456
19.880852,66,4392.701968
19.139746,87,4397.969791
25.613726,99,4407.098247
14.150185,42,4410.284193
26.111336,55,4414.30499
33.843359,95,4420.416558
23.845946,54,4424.052974
35.458186,128,4431.823904
41.636352,100,4440.86455
23.37588,56,4444.767899
19.044535,67,4449.430977
34.993495,95,4455.104898
28.53469,94,4460.714913
22.565925,58,4464.351881
19.684935,56,4467.808865
30.166785,84,4473.462972
14.208183,67,4477.883434
29.161219,36,4480.709736
16.593184,57,4485.70024
7.662358,21,4487.364216
20.712696,46,4490.283076
10.356646,34,4492.382106
7.916713,32,4494.445115
13.183359,38,4496.743936
9.000873,34,4499.039942
11.182078,39,4501.507826
25.636727,91,4506.778177
30.69857,90,4511.471531
22.01991,56,4514.458907
30.982432,89,4518.932523
22.037541,69,4522.810071
19.220894,58,4526.198405
26.720022,62,4529.699468
37.295804,71,4533.62083
25.532493,61,4536.989542
23.822297,55,4540.332324
14.925499,73,4545.570133
40.135332,74,4550.272814
27.278458,68,4554.503357
30.802708,69,4558.845298
35.860142,113,4572.800345
26.333195,60,4578.665943
25.217443,86,4589.259716
23.609309,62,4594.119639
28.584986,67,4601.034636
10.93411,51,4605.527902
21.73566,60,4610.872535
27.888125,62,4615.416776
33.225547,62,4619.283482
28.272342,86,4624.285706
37.360475,98,4630.25168
27.307277,86,4635.759277
20.807704,72,4640.481717
34.696709,110,4652.645718
36.380696,69,4658.635319
18.563401,70,4663.685098
12.035228,40,4666.951213
10.144491,36,4669.399035
14.767469,63,4674.560917
17.146514,69,4679.10916
37.539644,98,4685.551218
29.460065,67,4690.400187
51.671686,101,4696.567821
2.860395,34,4699.270832
1.258466,14,4700.315694
1.013991,16,4701.409612
21.285344,87,4711.431923
20.895832,68,4721.641912
1.880338,14,4722.9357
12.228481,60,4726.694977
34.981158,70,4730.758551
16.063495,55,4737.719904
27.882356,80,4743.735811
29.975627,111,4754.59956
31.917581,60,4759.106065
29.225735,91,4766.096812
23.565218,81,4772.034276
25.187954,31,4774.471478
28.649485,68,4779.601736
17.691873,29,4781.817276
33.218053,117,4792.738018
9.968953,39,4795.628424
18.234539,87,4801.249774
25.835002,68,4805.563516
36.391006,89,4811.062778
26.985746,72,4816.047291
37.702074,64,4821.087685
26.852378,80,4826.563089
33.972869,68,4830.689157
34.782308,78,4835.740343
26.337717,62,4839.214649
24.986552,68,4843.129777
26.872012,90,4851.772679
15.803523,39,4854.862984
6.952976,39,4857.720664
26.138043,117,4866.724245
32.596265,94,4873.157887
16.713528,40,4875.993118
21.608573,59,4879.814682
38.849375,86,4889.328119
26.519357,62,4893.348994
23.270309,76,4898.348646
24.69997,36,4900.937368
15.770825,60,4905.669447
39.183772,81,4913.881919
35.710944,133,4922.408387
24.552103,72,4927.167771
7.687803,32,4929.586114
0.852491,12,4930.440656
0.976538,12,4931.328609
0.847371,13,4932.244236
0.864447,12,4933.113188
0.930896,12,4933.954051
0.834973,12,4934.815432
0.882,13,4935.711119
0.945402,13,4936.61585
0.920183,13,4937.580149
1.193845,12,4938.551417
0.926864,12,4939.403665
0.942386,13,4940.312024
0.732729,12,4941.111407
0.884974,12,4941.952708
0.844239,14,4942.898335
1.194461,13,4943.895218
1.568323,14,4945.105609
1.298381,18,4946.407547
4.381865,36,4948.899788
8.035102,63,4953.531018
13.452048,47,4956.876306
24.026152,61,4963.955904
40.741679,43,4968.428947
48.372352,79,4976.560821
35.338393,73,4983.249205
36.928444,71,4988.421641
28.775316,63,4993.092853
22.381839,55,4997.206653
28.759496,65,5001.756196
34.665945,89,5007.681311
29.622887,65,5011.877536
17.253812,55,5015.312202
35.68225,69,5019.410495
27.069569,87,5024.35195
25.122641,83,5029.119303
57.254013,131,5041.380452
25.874243,71,5045.418524
24.118,73,5049.967056
36.370892,95,5056.435225
20.425582,43,5059.710178
27.862845,56,5066.171473
29.786575,38,5069.26547
34.369149,49,5073.3808
35.663044,59,5077.764291
43.064512,98,5083.401451
24.417689,57,5087.167962
12.83867,42,5090.164806
26.320426,87,5096.686841
34.913147,65,5100.801698
16.9643,56,5104.171129
27.276603,59,5107.746363
25.176416,64,5111.451272
25.267408,59,5114.96146
32.777821,66,5118.767545
21.005065,59,5122.339254
25.596931,60,5125.917554
30.336184,128,5139.228042
28.600066,60,5144.200726
14.337425,51,5147.532515
26.692832,65,5151.62361
34.313511,92,5157.5054
15.875517,43,5160.218133
23.239805,79,5165.219569
10.918698,37,5167.508706
4.131198,42,5170.828754
9.416852,38,5173.203834
17.908675,56,5178.858112
7.848668,31,5180.904873
5.874467,29,5182.839247
11.884121,31,5185.185066
10.802984,22,5186.847313
25.927772,84,5192.762915
29.386221,86,5198.98027
27.788149,98,5211.211113
30.38576,85,5220.328367
27.808949,35,5222.974735
15.690336,58,5228.587662
33.926928,71,5234.022783
24.551811,65,5238.269517
16.590438,59,5243.398457
10.335913,31,5246.124783
17.005147,60,5251.539314
17.706022,28,5253.907743
37.401641,103,5261.133203
23.296787,63,5265.437685
26.456778,129,5274.93113
22.717963,109,5288.338018
32.291805,175,5311.893993
20.610101,78,5319.390198
5.849138,45,5323.017289
68.710755,100,5328.653894
31.278763,82,5334.036463
10.321734,40,5337.002989
12.113338,56,5341.504297
13.547609,50,5345.524303
58.153705,177,5368.810948
25.800561,68,5375.749085
26.763738,99,5385.061548
31.804187,162,5411.150291
46.344495,156,5424.742676
21.752124,66,5430.101466
5.783229,50,5433.458818
16.325171,58,5437.390965
28.072758,65,5441.45655
21.446411,58,5445.280839
28.585072,63,5449.928789
30.25204,65,5455.088977
23.756243,63,5464.122686
15.777124,59,5468.260763
40.990247,130,5478.342128
18.091475,60,5482.565836
32.244532,77,5488.112472
27.203995,98,5494.880491
36.121642,102,5501.913465
33.50404,64,5506.796475
23.167317,66,5511.885124
16.418193,32,5513.924001
40.004181,75,5519.114795
25.883345,32,5521.159106
58.175544,260,5650.55879
31.526837,107,5663.033085
44.474032,123,5674.396185
28.831836,164,5686.691046
30.715064,44,5689.408271
68.483443,400,5748.228073
15.117087,81,5754.722795
34.160919,84,5760.623227
31.006937,102,5767.808679
71.613641,388,5814.701057
37.038509,75,5819.838365
89.845918,406,5891.212414
42.62321,247,5909.460788
19.459244,49,5912.878456
26.899507,40,5915.865793
30.498616,94,5922.153379
41.396843,158,5933.251494
26.357842,78,5939.128861
35.781532,133,5947.873309
69.540076,254,5971.879742
78.031222,400,6004.966161
101.240699,400,6039.775125
45.235862,328,6141.590034
34.084297,330,6188.150016
40.524061,91,6193.967092
24.687729,35,6196.316346
28.186195,41,6198.974773
67.532012,364,6241.442765
95.182632,292,6261.903157
38.121206,143,6271.414733
24.143383,46,6274.721528
170.848168,769,6346.281028
40.713107,157,6356.425183
104.274424,400,6382.226473
109.796052,363,6417.734854
32.564429,84,6423.938096
135.66511,377,6453.927869
142.882565,519,6511.471777
39.540287,229,6536.795166
56.161554,244,6563.331924
50.165871,168,6577.226838
34.911716,132,6589.222719
37.940079,47,6593.310389
18.485711,36,6596.351592
33.529578,60,6602.149097
20.181822,40,6605.551912
22.958832,80,6616.247437
39.265689,197,6647.898086
12.345557,39,6651.638252
53.058655,400,6723.632651
54.960138,428,6793.243215
62.913655,400,6847.414795
64.015584,321,6893.975236
40.765751,96,6903.558007
21.713403,48,6909.270377
37.896016,143,6919.772067
49.976324,294,6943.297434
34.942716,79,6948.482992
33.04642,110,6957.524223
48.385575,199,7000.855256
29.632673,126,7014.357447
49.913279,344,7053.089846
59.617101,293,7093.475375
8.939945,31,7096.31573
42.510915,109,7105.289645
12.077617,17,7109.367926
55.360122,182,7136.215746
51.998415,210,7161.496111
43.111709,211,7186.175879
59.491722,434,7431.20381
40.71374,343,7489.637512
42.357722,234,7524.727274
51.220997,368,7582.101326
17.077284,57,7586.379665
68.618178,362,7632.985063
45.793162,161,7644.197415
42.457833,149,7655.667537
37.417854,120,7668.701781
61.789735,210,7903.444937
17.074785,37,7906.53042
11.965673,84,7917.473524
2.11481,18,7920.157895
30.019342,292,7974.85443
62.143395,253,8002.953588
34.863857,152,8024.939416
26.163367,124,8046.134065
9.983181,65,8054.370933
3.02669,46,8057.759699
1.747367,24,8059.579117
1.204919,15,8060.762506
0.770533,11,8061.548985
1.502294,15,8062.770154
1.255472,13,8063.851531
1.356263,11,8064.80545
1.060398,11,8065.683078
0.833552,12,8066.515293
0.780294,10,8067.215371
0.900613,11,8068.069559
0.949279,11,8068.976754
0.87717,10,8069.660687
0.806504,11,8070.405322
0.964532,13,8071.264731
1.618401,21,8072.813108
1.180354,11,8073.634608
0.848847,10,8074.425716
1.003098,10,8075.138631
1.2487,13,8076.111069
1.160208,11,8076.899314
1.166003,12,8077.882299
1.382796,11,8078.671737
1.267344,11,8079.489296
0.90967,11,8080.33779
1.040571,11,8081.138812
1.206696,15,8082.211997
29.016962,400,8135.901694
32.929568,72,8142.791154
4.038907,35,8145.810778
31.68948,215,8289.303749
26.84131,145,8304.455132
38.352294,190,8322.196967
15.679984,92,8329.502114
20.298092,135,8345.1848
26.497951,79,8351.470075
48.151348,400,8389.229168
22.809312,85,8395.680883
66.997298,259,8414.889404
24.949654,59,8419.064316
1.128614,12,8419.933574
1.087456,12,8420.74052
22.268421,121,8432.99526
1.127727,13,8433.948691
2.713082,56,8437.744586
2.702546,29,8439.825752
20.341904,72,8444.904827
16.82939,55,8448.409653
46.275972,86,8458.480172
19.136435,53,8461.939019
22.122825,78,8467.134682
34.468759,67,8471.657226
3.838219,55,8475.423514
23.575216,64,8479.470079
16.428416,52,8482.920669
8.569208,38,8486.083848
7.483937,49,8490.325912
27.43161,112,8497.780584
12.561939,40,8500.292111
5.062272,31,8502.289391
23.50674,45,8505.000536
25.709774,39,8507.517862
19.285801,40,8510.009856
12.383645,50,8513.890794
61.319698,210,8532.229532
30.647305,43,8534.983836
22.764744,36,8537.767328
60.160878,238,8559.734688
24.008258,82,8565.941696
51.182458,84,8571.910055
39.056293,90,8577.983175
53.700202,152,8595.798823
106.755006,442,8656.785164
21.888169,41,8659.359899
64.765723,354,8692.81568
93.97265,336,8718.44463
18.567438,81,8729.118703
125.728407,400,8766.776672
45.300814,72,8772.412278
112.906775,400,8812.754176
16.770785,34,8815.340747
39.536712,162,8875.67871
24.272613,82,8881.722865
10.288114,62,8887.926551
38.047371,83,8893.144668
39.43743,146,8902.702325
29.707864,40,8905.279163
46.030943,175,8922.879863
18.710309,74,8931.161534
101.252156,400,8970.603721
79.696044,316,9001.573943
36.508669,400,9032.999335
72.716447,483,9110.409622
59.492588,211,9126.726878
53.4363,400,9157.250498
38.077368,400,9190.31481
61.65702,400,9226.951939
29.340023,183,9242.931584
27.112413,54,9259.725053
45.313345,317,9290.164795
33.111698,285,9310.051317
78.933156,400,9345.656249
50.738707,144,9357.992888
79.084505,158,9372.70197
130.153907,400,9402.631907
37.822774,125,9412.009219
48.216442,188,9447.930688
61.392216,192,9459.677509
20.907638,39,9462.203683
15.926599,34,9464.627873
82.1066,306,9489.104887
61.375732,243,9508.03673
59.587573,304,9532.792056
28.258389,64,9537.074636
49.521339,182,9549.977952
24.981395,78,9554.593832
18.061352,49,9557.78137
5.221403,33,9559.805607
3.445402,31,9561.907729
88.604074,522,9660.254149
26.379922,106,9668.523949
32.405375,126,9678.400631
17.357332,36,9680.769471
40.10909,256,9700.779539
10.85375,31,9702.885135
41.452309,207,9732.227264
75.363653,369,9772.90199
78.835877,400,9804.952387
19.656233,75,9812.717643
17.990482,51,9816.704665
15.396757,46,9820.476715
108.649117,427,9862.069036
20.725515,112,9868.895434
26.291984,54,9872.140252
2.307137,24,9874.119797
13.061348,37,9876.53808
51.015485,316,9907.308786
5.602342,55,9911.618598
39.916063,272,9935.58802
12.631451,29,9938.129608
28.932046,43,9941.73275
57.088818,400,9971.985451
