#{"t_start": 1660176002.0609698, "env_id": null}
r,l,t
0.057965,31,3052.774852
0.187863,171,3067.669352
0.058156,41,3070.467403
0.083696,42,3073.156812
0.079415,39,3075.641798
0.078995,37,3078.067122
0.077316,36,3080.42848
0.324249,36,3082.847924
0.627554,35,3085.129774
0.075612,35,3087.392963
0.073629,36,3089.720778
0.071782,35,3091.976981
0.072613,36,3094.350174
0.070993,36,3096.852317
0.072532,37,3099.236655
0.262989,40,3101.887734
0.715819,54,3105.51292
0.878053,115,3113.639672
0.630618,129,3122.738904
0.076022,48,3125.830456
0.0732,34,3128.044266
0.077602,62,3131.895669
0.075506,52,3135.179025
0.076898,48,3138.208012
0.075609,80,3143.180548
0.416219,81,3148.28283
3.862469,65,3152.642426
19.597438,86,3158.391753
0.083329,46,3162.312532
0.085089,29,3165.038665
0.071964,27,3167.640446
0.082141,31,3170.534207
0.078076,31,3173.46475
0.074964,30,3176.291347
0.073875,29,3179.033292
0.077727,30,3181.865448
46.557087,192,3202.911918
23.832998,142,3212.276515
2.160649,139,3221.964488
3.90998,180,3234.605415
3.150027,89,3241.566101
1.241804,100,3248.217218
1.045154,110,3256.591865
1.341969,91,3262.973688
0.521212,96,3272.851655
0.766975,400,3316.662879
0.132215,285,3334.574119
0.072485,89,3340.051807
0.072657,69,3344.39228
0.085335,89,3350.053902
1.556571,133,3371.115032
0.0755,91,3377.107219
0.076805,60,3381.114127
0.080731,57,3385.009517
0.075064,53,3388.567008
0.086622,46,3391.681138
0.089704,49,3394.957979
0.102416,51,3398.397441
0.087286,49,3401.648363
0.085008,53,3405.130485
0.303099,55,3408.902862
0.087466,49,3412.225204
0.367974,55,3415.906533
0.343334,59,3419.947179
0.32134,59,3423.953653
0.421658,61,3427.945215
0.0842,62,3432.238982
0.638425,62,3436.559706
0.666693,61,3441.188072
0.275336,74,3445.903052
0.996447,98,3454.352113
0.696644,24,3457.073352
1.508659,93,3466.216658
0.449956,27,3469.585958
0.067973,58,3475.645607
0.742246,59,3481.976282
0.045993,69,3491.933438
0.043949,64,3504.352187
0.607158,53,3507.939684
0.344585,51,3511.347286
0.267776,52,3514.842171
1.006761,53,3518.493429
0.40394,53,3522.095447
1.759071,81,3533.893551
0.920484,49,3537.303016
0.810522,39,3540.18068
0.631519,56,3544.053098
0.717573,35,3546.524067
2.714697,34,3548.91961
0.919894,57,3552.93263
4.124802,53,3556.718628
0.638058,57,3560.758468
4.958548,55,3564.945014
0.491215,57,3569.313
0.227046,65,3574.722514
3.621204,59,3579.971823
0.505586,18,3582.608108
0.131223,46,3589.373025
0.070585,43,3593.130077
0.201784,52,3597.562247
0.13057,49,3601.217187
0.918305,15,3603.645812
7.311146,69,3612.365133
8.668635,50,3615.978466
7.991477,48,3619.384538
7.711018,69,3628.001706
6.750694,108,3648.584524
8.090289,94,3663.273239
2.578992,76,3674.426668
0.088017,47,3677.484461
0.087442,47,3680.667721
0.086667,47,3683.652996
0.083484,55,3687.160473
0.087388,140,3695.239799
0.077637,108,3701.044578
0.079547,105,3706.763128
0.151839,133,3722.638417
0.076641,105,3732.529967
0.08613,100,3739.21438
0.079451,70,3743.468822
0.08789,61,3747.245805
0.087134,58,3751.073808
0.072004,300,3772.541439
0.077458,83,3779.558798
0.079246,34,3782.626558
0.086199,31,3785.439446
0.085253,28,3788.039624
0.0868,29,3790.722582
0.083174,28,3793.361522
0.087823,27,3795.86862
0.085934,26,3798.412543
0.087377,31,3800.892727
0.087327,26,3803.397398
0.08795,27,3805.962309
0.086962,24,3807.940827
0.087606,26,3810.442346
0.08777,25,3812.491166
0.087092,26,3814.972159
0.087689,25,3817.009219
0.087869,27,3819.563968
0.089019,30,3822.299179
0.088131,27,3824.86975
0.087959,27,3827.455162
0.088165,27,3830.039394
0.087602,28,3832.691799
0.079669,37,3835.973799
0.088204,29,3838.756865
0.080028,31,3841.582876
0.886502,51,3846.295707
0.087749,58,3850.266305
0.083501,29,3852.284306
