#{"t_start": 1659900230.942536, "env_id": null}
r,l,t
0.040988,32,3478.810236
0.090312,131,3502.529712
0.868745,38,3508.018805
0.026806,26,3511.578708
3.383903,76,3530.321212
3.006675,33,3537.205047
3.597435,94,3554.877752
10.635959,72,3567.234038
13.478572,80,3578.305136
3.47361,24,3582.084183
5.912001,27,3586.537513
6.016364,25,3590.552157
6.016203,23,3594.237341
8.893234,29,3598.941996
6.128855,24,3602.8462
5.216979,25,3606.876545
3.698865,25,3610.859781
6.691243,26,3614.889911
6.401945,25,3618.810462
6.119423,26,3622.824168
6.15492,24,3626.766269
10.913099,46,3633.634138
6.845341,78,3644.705374
8.187695,35,3650.068763
6.977583,34,3655.260024
6.995685,30,3659.870163
6.732081,64,3669.04316
6.45896,28,3673.559106
6.167559,30,3678.515222
7.960691,28,3683.190092
7.263626,32,3688.316458
5.191042,25,3692.39343
9.908802,43,3699.325018
3.409892,41,3705.910885
7.829866,72,3716.809393
34.494339,55,3725.152645
11.935612,77,3738.273063
11.95297,59,3748.952806
8.458859,51,3758.408637
8.822301,38,3764.981585
15.391322,107,3781.06082
5.839175,35,3786.09071
15.549675,75,3797.357179
22.734827,76,3808.431011
20.095932,138,3827.97802
53.464585,166,3867.176253
23.406335,43,3873.574691
14.160035,74,3884.176169
19.445553,100,3898.399533
13.745331,145,3919.473397
20.493267,52,3926.96061
19.011796,53,3935.002244
15.383557,46,3941.564329
18.115958,50,3949.052424
9.554617,52,3956.647045
15.288663,85,3968.608764
20.813283,29,3972.930482
25.861264,65,3982.385066
14.950868,69,3992.254292
17.169126,77,4003.318075
9.907889,28,4007.64909
10.664563,50,4015.063094
12.73899,25,4018.807039
11.753866,30,4023.323852
19.967809,28,4027.800898
14.493673,30,4032.140243
9.429815,23,4035.673774
14.85652,28,4039.984341
9.624734,23,4043.373165
19.760635,62,4052.480304
10.329315,23,4055.961499
18.340622,29,4060.203781
10.378839,24,4063.886826
14.034905,26,4067.928875
8.895348,25,4072.171211
10.365818,24,4076.413547
15.485218,33,4082.332703
11.657405,26,4087.099951
16.400521,46,4094.741522
15.21435,80,4107.377631
12.194098,56,4116.345653
24.958859,74,4128.168067
13.559784,42,4135.049669
8.804921,144,4157.9973
27.535679,46,4170.921076
13.155582,75,4183.424344
0.040645,31,4188.714538
14.680339,126,4209.943463
7.59897,36,4215.783571
0.040109,30,4221.136771
31.643291,39,4227.253042
6.493319,35,4232.603156
18.016869,29,4237.114764
11.063859,28,4241.615414
17.129202,35,4247.072219
8.4559,25,4251.021417
7.825276,25,4255.066816
20.350933,28,4259.469587
10.275483,47,4266.94091
16.614433,25,4271.053659
11.860724,38,4277.061695
4.652091,36,4283.252567
17.541703,25,4287.313608
19.043059,58,4296.319685
23.352348,28,4300.679065
18.610943,24,4304.450085
7.217385,44,4311.316414
11.209085,22,4314.734961
9.372547,23,4318.453536
10.196875,23,4322.108934
5.436718,21,4325.446978
9.980032,46,4336.855497
9.271819,24,4342.447146
8.546693,22,4347.113329
8.18193,23,4352.031743
6.458247,22,4356.786067
10.443011,25,4362.792941
8.240747,26,4368.639168
7.448064,22,4373.776069
10.132628,25,4377.504103
6.989221,24,4381.016628
7.363145,24,4384.591989
7.567978,22,4387.987459
12.334861,21,4391.492947
0.67252,30,4396.539958
8.880688,40,4402.940524
9.536045,41,4409.503724
12.279706,81,4422.274673
17.127244,29,4427.064277
21.49119,80,4439.780149
9.18082,23,4443.533182
4.522563,30,4448.402258
21.811027,52,4456.830585
26.48307,89,4470.945529
5.875121,35,4476.742034
12.441073,124,4496.555309
26.394593,87,4517.820119
15.800553,65,4527.436406
11.485657,78,4535.683353
5.993726,41,4540.454594
10.546772,74,4548.680713
11.179738,58,4555.226108
35.74604,66,4562.51645
19.01102,107,4574.376853
10.19197,40,4579.173031
13.406096,42,4584.172061
17.561537,45,4589.209335
25.606694,105,4600.835394
14.001323,70,4608.82507
27.390513,101,4620.129464
16.749497,103,4630.882578
22.307115,113,4643.395466
52.345722,87,4652.970944
19.78284,37,4657.042051
28.670736,110,4668.390653
22.689422,126,4681.837248
23.252834,37,4686.069928
14.083903,33,4689.312259
15.681762,37,4692.919616
13.824622,38,4696.280142
8.845875,35,4699.324002
10.465136,31,4702.00184
12.433908,40,4705.486524
21.150761,34,4708.380784
26.776457,94,4716.204866
63.558325,153,4735.434201
22.004095,123,4745.696758
11.837592,32,4748.356646
27.298851,59,4753.317381
13.975194,53,4757.855247
45.219826,70,4763.609861
17.764259,36,4766.677496
12.137929,37,4769.821331
