#{"t_start": 1660390189.2285695, "env_id": null}
r,l,t
10.799558,51,4041.058651
8.712869,60,4045.251408
10.017756,47,4048.230084
12.215412,62,4057.265058
10.361895,52,4060.789294
14.512935,61,4069.073514
11.89848,57,4076.517
17.317865,68,4086.511253
11.888345,51,4091.707646
13.249412,68,4100.838723
13.565029,64,4110.32989
11.199798,59,4113.834872
16.201775,57,4117.121607
7.770185,50,4119.985651
19.310271,54,4123.073076
25.732017,56,4132.071042
19.591126,49,4134.831239
14.534509,47,4137.430832
16.282748,49,4140.322116
16.424572,49,4143.447061
33.566666,64,4154.511529
25.873812,62,4163.413673
11.638372,48,4166.431564
11.657959,57,4174.665462
34.238896,130,4193.455763
11.935037,62,4199.80868
10.45514,65,4205.816918
19.137048,74,4213.583767
44.466349,106,4224.039827
10.846557,93,4233.814591
13.566592,77,4240.387206
15.477281,67,4246.974223
23.446822,68,4253.953529
14.809477,63,4262.032721
16.988233,72,4270.247669
11.737707,59,4277.469765
16.194761,66,4285.864719
17.285405,65,4293.686975
19.859113,52,4300.090146
15.6163,60,4303.871011
12.89606,55,4309.898031
16.675312,51,4313.243349
10.664631,49,4316.72744
17.082302,56,4322.744213
11.067407,67,4332.989262
18.295828,50,4335.924939
15.369428,47,4338.803174
11.851287,53,4341.766022
16.837561,45,4346.276204
10.136151,50,4351.278076
18.79251,49,4354.568451
11.312976,51,4357.660646
27.852922,64,4366.409224
17.242277,62,4372.836326
30.818615,68,4379.976948
68.321814,112,4392.51052
11.091164,69,4397.820691
19.753783,79,4405.200233
86.918421,126,4414.654066
25.829931,82,4420.370992
13.659962,71,4425.747735
12.93036,74,4430.007662
9.558713,61,4433.721931
11.65174,59,4437.847058
13.806936,59,4442.189996
10.106226,66,4446.949836
26.660054,78,4452.102119
19.748177,63,4456.123366
13.824157,60,4460.220633
23.044996,71,4466.12542
16.77597,86,4473.258316
15.418163,101,4480.654744
11.202713,60,4484.684625
11.114418,99,4491.118269
8.809397,76,4496.547692
9.27415,64,4501.920939
13.761049,69,4508.173577
18.394022,96,4517.371492
15.919408,158,4535.904746
18.839484,61,4543.789175
54.425351,117,4561.703438
17.297477,78,4572.826501
25.133145,84,4584.919932
19.001486,56,4588.538133
15.597868,52,4592.180942
15.09998,66,4600.500485
129.827045,139,4616.619049
72.668327,103,4630.617763
19.155852,75,4640.101192
13.825814,56,4644.39093
11.093427,78,4652.637647
47.754242,96,4663.675588
14.602427,60,4668.239245
14.246034,58,4672.219705
12.647572,142,4690.555744
18.528395,81,4700.586001
10.658949,70,4705.153985
27.51848,88,4716.845247
15.507922,70,4724.893785
11.46089,71,4733.504489
40.711864,97,4746.894591
16.82389,55,4753.583062
24.02342,67,4762.554168
13.327172,54,4768.533595
19.772224,66,4777.819982
13.648987,62,4781.720919
18.426558,67,4789.688089
15.992857,61,4796.95456
14.645296,58,4800.23122
12.538406,60,4803.871534
18.135586,83,4815.708603
21.48435,122,4825.836164
15.871498,67,4832.739907
11.579183,107,4845.163683
65.313421,92,4856.473771
19.632022,93,4867.021094
17.266631,59,4873.889884
12.891221,62,4881.79399
19.866046,70,4887.612635
89.726997,110,4902.245945
23.47675,106,4913.176113
59.203108,112,4927.819293
84.647451,147,4946.953279
17.004307,69,4953.472633
16.812594,65,4959.948321
17.008198,69,4966.805663
13.145324,63,4974.253425
33.234063,79,4983.463156
14.338472,60,4990.334884
14.729521,63,4995.189297
98.705869,153,5014.067234
15.723282,76,5022.329775
32.097092,95,5033.853843
46.416304,90,5045.574099
18.404019,69,5052.18212
19.081325,62,5058.031167
12.963242,57,5063.545267
19.615527,86,5074.810163
6.389905,62,5080.756264
10.748134,93,5092.872609
16.429231,63,5097.074452
14.232513,58,5101.009334
12.195085,61,5108.108953
25.546771,79,5119.987933
18.93149,69,5130.678403
28.370864,74,5138.805417
52.971519,110,5150.72433
28.241299,80,5158.684369
79.863344,141,5175.21958
26.805514,77,5182.996645
45.761111,75,5189.893716
13.822168,65,5196.614496
12.826299,59,5200.714317
69.64158,112,5210.124943
15.052268,63,5214.90238
79.447584,128,5229.025503
11.457658,67,5234.330369
22.171005,101,5243.575824
11.78756,76,5250.385515
13.712744,58,5255.176664
12.761199,70,5260.507383
13.209014,66,5265.769211
11.286386,79,5271.930764
21.146729,84,5278.617649
66.465216,99,5287.193018
6.791313,65,5292.342184
10.77911,103,5300.950391
12.670895,66,5306.595215
10.105308,87,5313.236611
39.246445,102,5320.531492
51.927348,79,5327.42558
44.929499,103,5335.588552
19.883345,80,5342.651231
19.528725,71,5348.454571
74.415424,104,5358.625829
18.705119,87,5366.963062
13.38446,66,5373.022485
44.634265,92,5381.870036
23.201171,73,5389.10675
102.658818,125,5406.389179
37.614045,73,5412.663666
51.659811,98,5425.362256
19.399515,60,5429.565284
24.519174,77,5438.234437
23.365566,105,5450.41082
13.444736,77,5458.89037
36.12573,87,5466.188362
19.328621,104,5476.716687
21.041693,77,5481.688537
31.966555,94,5487.819023
17.882557,107,5503.762221
22.70271,71,5511.043972
10.937254,67,5515.593924
17.526263,90,5527.305778
20.962139,82,5535.629503
25.662798,91,5542.765847
16.073636,100,5552.954164
14.813323,80,5560.082253
17.354048,71,5566.924441
15.326194,76,5573.89255
17.94753,73,5580.464007
16.824362,66,5587.487598
112.513146,159,5611.584694
13.540481,75,5622.338923
16.75844,60,5629.493249
17.522285,76,5637.246871
18.498974,77,5645.542643
15.494102,91,5654.037847
12.803421,97,5664.422667
22.526364,96,5675.77946
18.868627,94,5685.968586
22.430246,89,5696.684654
66.250954,107,5709.557125
13.60153,67,5717.284784
33.568274,96,5726.836692
14.744325,92,5736.137182
11.917987,75,5742.630006
43.269833,101,5753.482582
15.432934,77,5760.893856
45.375363,84,5771.597079
14.096525,98,5781.318078
10.515964,106,5792.0534
16.563112,100,5803.619406
69.529872,103,5814.951709
28.789106,127,5830.30935
38.040703,113,5840.04998
51.497315,88,5850.745327
14.350614,66,5855.465706
17.950099,67,5863.544051
13.521378,69,5870.069577
19.682383,92,5881.158612
15.458344,85,5889.105346
28.738081,84,5898.844586
9.108753,67,5906.409594
15.490292,86,5916.172898
9.649223,80,5923.895705
16.20959,67,5930.928545
94.531807,154,5949.597785
13.491598,62,5955.049365
23.225445,64,5963.287851
13.131717,60,5967.575249
15.149951,64,5975.008726
47.727065,96,5984.875267
17.705456,97,5996.245876
11.824675,83,6003.755336
15.100307,72,6011.211926
18.90837,72,6019.322235
15.60826,66,6027.170006
84.112813,172,6050.44818
11.323196,69,6057.881029
13.662611,81,6066.411106
19.686862,62,6070.564497
17.6365,67,6078.788064
31.028937,86,6085.216536
103.409831,131,6100.09212
54.530799,92,6109.441979
46.344089,81,6118.115452
13.890718,65,6125.655588
15.625691,110,6137.497889
14.21093,76,6148.292353
11.848164,77,6159.781993
63.591772,93,6173.585326
23.098509,75,6183.553124
16.847351,111,6194.976691
16.866804,73,6202.508589
18.618916,75,6210.409023
20.909868,95,6219.944836
13.491419,64,6224.738205
49.012052,106,6234.887653
31.711061,94,6242.258347
40.372349,84,6252.389108
47.460399,115,6268.489159
22.690748,90,6280.507792
16.107625,76,6288.413093
15.100493,64,6295.283639
18.182499,68,6301.843386
19.524513,76,6309.8904
17.226701,81,6315.774555
36.155203,88,6325.483574
30.350184,73,6334.691361
19.541608,68,6342.087305
12.277863,62,6349.414729
17.88852,73,6357.941511
11.799791,68,6364.559884
57.162591,108,6376.209739
24.234512,68,6382.180627
20.250995,66,6389.700438
19.007325,61,6394.203818
34.533381,89,6403.360241
17.775554,67,6411.176136
41.118736,76,6418.735645
17.945731,67,6423.703037
13.682181,117,6431.773647
12.119103,62,6439.25203
8.959361,54,6445.53959
34.794726,79,6455.798434
12.167611,61,6460.11366
48.913936,125,6479.803292
13.286131,66,6488.551988
16.717275,71,6496.825435
19.037374,56,6501.683826
16.118573,52,6505.257229
16.693445,61,6513.336598
14.538867,67,6522.865311
13.909749,61,6529.567144
114.353773,121,6543.43566
29.076966,74,6549.958761
19.77381,72,6556.53942
37.657808,90,6568.531166
12.8269,78,6577.499096
19.097543,73,6582.710976
79.799191,102,6591.698972
13.190392,64,6599.665528
40.498705,73,6609.339035
18.210352,63,6613.861479
19.91547,66,6622.230401
31.874703,71,6629.62755
26.169744,56,6637.390224
13.452654,58,6641.685305
63.657401,88,6653.774505
11.592013,52,6657.345605
42.872008,78,6667.262426
32.413861,61,6675.462756
39.369038,71,6684.430324
29.104556,71,6693.345873
17.314859,77,6707.701253
11.68186,58,6713.214845
45.99785,80,6726.238574
17.626834,69,6735.752822
37.583208,69,6745.857273
47.262606,78,6756.751134
11.33756,67,6765.850036
34.283062,81,6777.688692
81.095115,95,6791.108163
20.380289,74,6800.118714
26.290248,73,6811.334565
21.698253,79,6820.249002
38.636934,75,6825.409204
41.530423,80,6833.974957
20.865385,64,6842.87455
15.244907,72,6852.874921
28.225871,63,6858.467045
30.034506,78,6868.192238
38.576686,152,6880.957781
22.806739,63,6889.027342
33.938891,84,6898.897925
89.287195,108,6915.661265
10.2668,71,6925.991846
72.694115,89,6940.188361
17.348026,57,6946.931528
92.309971,137,6970.996886
60.620649,80,6982.087152
15.150615,51,6986.686744
32.034081,87,6999.310304
54.824478,89,7006.008401
36.950742,116,7025.125698
10.293992,59,7028.492961
22.520531,104,7044.454133
43.176513,72,7052.669537
33.71533,78,7061.368755
32.783273,97,7076.555295
18.976875,68,7086.490584
26.916234,70,7096.851814
13.449586,57,7105.305086
12.776086,55,7108.888623
10.567684,72,7118.639055
35.944327,82,7128.450096
27.3573,67,7132.164917
23.53146,101,7143.768472
67.923713,84,7156.150392
16.889474,73,7162.758437
17.715902,57,7169.598012
19.454673,47,7172.714432
50.55139,75,7182.321897
62.610572,86,7193.87472
65.250573,90,7204.362837
55.987483,143,7228.322856
23.363233,71,7237.786107
26.625232,79,7249.684358
10.67534,50,7257.633985
13.329195,59,7263.4183
25.870861,77,7273.455146
38.734805,73,7277.969021
11.83802,58,7286.554605
28.434857,78,7296.375582
19.757798,81,7306.506667
20.522439,65,7314.061335
20.355713,63,7320.841632
18.726998,67,7329.673395
31.426001,68,7339.54697
10.455303,64,7347.958715
15.654109,54,7355.579284
21.663593,62,7367.32669
16.346447,57,7374.088329
47.094025,75,7383.950446
51.722603,78,7395.290095
19.331597,77,7406.419698
35.439985,71,7415.375708
27.509989,65,7422.836608
49.54401,77,7427.670622
20.130457,70,7436.168494
17.462834,46,7441.873556
18.402886,62,7450.186252
27.273734,66,7456.587251
62.830575,119,7474.66812
32.259921,95,7486.316011
22.72675,82,7496.269246
10.696862,54,7502.311624
50.206308,127,7521.241992
72.508276,91,7533.293367
24.874151,69,7542.45523
20.007634,57,7549.114954
26.244691,99,7561.280161
48.085711,78,7572.436707
32.148897,76,7582.235869
26.531228,66,7590.575079
20.473875,63,7597.606179
15.223964,75,7607.614675
11.633656,64,7616.252789
19.978878,72,7625.622275
27.209095,73,7629.629858
11.560689,59,7633.00168
26.745975,76,7644.012722
22.975656,81,7654.474515
14.231582,64,7662.375973
21.934541,64,7668.6399
30.75904,90,7679.449755
9.640231,57,7686.321698
18.473425,69,7694.434963
50.463177,74,7704.575243
43.987124,116,7724.27208
46.61348,77,7734.643572
28.900624,104,7747.310655
12.016033,89,7762.047726
26.444579,81,7772.282349
36.693557,83,7782.18766
47.995424,104,7796.761877
27.004776,72,7806.117454
41.540569,95,7819.060038
39.133069,93,7831.55903
32.720053,97,7842.623347
20.897801,65,7849.412536
19.95641,61,7856.946106
19.061675,54,7863.60593
61.308626,106,7878.691994
15.868941,66,7887.305712
22.900066,65,7894.869058
29.031197,96,7908.791434
31.116929,81,7919.853249
60.388496,80,7932.694161
43.755435,112,7947.564192
14.003168,59,7955.212784
36.183126,102,7968.833259
40.834663,68,7977.743054
84.851056,103,7996.225504
26.900812,78,8008.51567
34.917814,89,8019.941621
13.767299,59,8027.052115
34.071178,68,8036.86239
18.682371,59,8040.391128
20.020281,80,8049.996742
11.309383,62,8056.862343
41.026003,103,8071.594015
25.69323,86,8078.927148
16.285438,63,8087.381428
27.876028,82,8091.82501
42.368449,80,8096.44671
26.568333,69,8100.763046
11.045048,25,8102.880605
15.799541,58,8107.689865
11.673689,66,8116.32435
27.887895,64,8122.395104
24.159887,91,8129.92606
31.539406,75,8139.749536
16.396295,63,8147.421314
76.542453,98,8160.069952
42.252451,76,8170.675964
11.182815,54,8174.54357
14.27725,56,8178.139143
13.641148,69,8188.311187
10.213288,58,8191.808905
24.630629,77,8202.69396
19.534653,40,8213.002221
29.870327,73,8222.460879
14.967977,58,8228.430915
15.701267,63,8232.422502
17.97635,63,8241.150124
66.747081,88,8252.58958
69.06487,89,8264.821155
11.333797,64,8272.804061
28.888917,83,8283.211614
30.529554,63,8291.715843
19.104283,60,8295.332286
32.406002,82,8305.307113
71.16687,91,8316.112589
24.900582,94,8327.800982
58.78515,81,8339.694522
15.691457,61,8347.845739
24.91843,66,8355.507122
12.281538,66,8364.779306
10.061322,55,8368.505618
47.383256,75,8379.166413
15.502927,58,8385.782682
59.389253,88,8397.949522
19.470557,60,8401.919675
14.555803,69,8409.678908
49.801104,145,8429.977014
12.153897,59,8437.755876
24.892166,71,8446.853168
91.31975,143,8467.396271
9.566875,77,8478.554927
25.633652,75,8487.257128
51.071897,80,8494.491656
63.696415,84,8506.245054
59.86223,82,8517.261638
19.780114,74,8526.209112
37.027001,79,8537.157087
24.324279,73,8547.033435
20.342672,72,8556.500315
15.007537,58,8564.032652
30.990169,64,8572.29569
62.360975,85,8584.882388
28.438775,87,8600.129215
80.047742,101,8617.443162
19.632149,24,8620.498403
19.094617,66,8630.393878
24.144211,58,8637.241725
14.455351,60,8645.354593
10.514448,75,8655.761927
26.900745,80,8665.576276
66.223243,83,8673.772049
18.277326,75,8683.683482
22.449223,87,8696.727593
20.473651,72,8707.429311
11.900596,58,8711.111883
104.196726,192,8741.804443
10.935895,58,8748.135688
18.792654,57,8754.808078
34.002693,66,8761.173365
39.206121,75,8769.929127
28.180119,80,8779.816334
35.810066,73,8788.345636
17.273224,69,8797.109203
22.079958,82,8809.339404
17.958057,63,8816.723193
31.434259,88,8827.720325
22.591193,65,8836.050361
18.93816,60,8844.048785
18.829322,72,8852.517638
25.455107,97,8867.254726
91.45779,110,8882.842434
19.454931,75,8892.585586
35.496279,108,8907.987147
36.235561,150,8929.526378
21.234566,80,8940.936274
53.153057,75,8950.973637
31.179321,74,8960.434848
21.728857,62,8967.562101
17.091874,61,8973.233198
26.62452,81,8983.754825
64.641775,90,8999.2839
13.680955,58,9006.539367
30.25482,67,9015.432115
41.960266,105,9030.497101
40.063043,96,9043.984352
36.873144,99,9057.518498
13.804958,64,9066.147422
46.137245,79,9075.196526
18.493144,61,9082.333168
17.480449,66,9091.030742
79.508277,95,9104.532304
32.315038,82,9115.613768
11.834599,56,9122.654912
25.644131,82,9132.538425
71.037673,94,9142.27183
19.658567,63,9150.574103
18.415588,65,9158.582885
39.524084,84,9167.762749
84.085862,119,9185.118281
27.907495,74,9193.534991
21.650646,67,9200.127488
27.38407,63,9207.515032
11.089039,92,9220.634459
55.098946,80,9230.872692
11.037062,58,9237.830575
71.145155,121,9258.430335
16.92947,62,9268.675902
13.505296,68,9280.140287
20.876481,63,9288.36259
12.297292,76,9292.933255
83.074231,101,9306.430829
63.109243,86,9317.369602
52.119096,79,9327.477757
24.360021,69,9334.801593
52.503812,112,9350.361764
35.270957,146,9371.215062
36.614917,134,9390.313504
11.585905,55,9397.552282
18.430185,62,9405.587592
22.817989,70,9416.615216
18.828848,59,9424.014475
