#{"t_start": 1660290532.276858,"env_id": null}
r,l,t
14.620176,55,10726.572849
18.535838,49,10733.606106
15.985606,47,10738.928949
18.10285,53,10743.803843
16.241121,51,10746.959487
10.265188,56,10750.574687
15.607813,54,10754.100065
14.35869,56,10757.722024
15.282261,54,10763.734456
12.300642,54,10766.991519
21.378658,98,10779.834458
9.730518,53,10785.051998
14.972809,49,10789.711168
13.405524,53,10795.691679
14.332597,53,10798.930612
18.7573,74,10803.352692
19.082036,61,10807.09654
18.041407,58,10810.535236
12.196679,55,10813.920201
16.531507,56,10817.360355
9.445735,54,10820.695571
13.865034,56,10824.068461
14.475548,55,10832.165555
7.439863,40,10837.720906
18.520872,97,10855.487315
21.467534,70,10865.552528
12.889103,81,10871.517898
22.580366,288,10890.777411
19.891706,178,10902.948127
15.128399,176,10915.258689
13.744158,205,10929.680348
17.497764,292,10985.68044
12.14964,255,11002.061513
13.759848,400,11029.114812
14.966381,302,11049.885502
17.202193,287,11105.421878
15.942535,400,11184.528124
10.976567,602,11306.781426
9.635616,400,11399.944456
15.892875,400,11497.749708
12.515643,166,11523.27339
8.318374,67,11534.922413
10.864809,400,11619.57747
1.20327,139,11626.187828
0.036067,126,11635.509272
0.018151,79,11639.459089
0.018088,70,11642.903551
0.017968,84,11647.029998
0.01807,60,11650.116291
0.018055,57,11653.042598
0.018085,63,11656.215362
0.017946,64,11659.476734
0.017967,70,11663.054471
0.018102,70,11666.514382
0.018077,64,11669.83586
0.017912,63,11673.143191
0.017518,77,11677.195129
0.018179,76,11681.08275
0.017346,54,11684.137268
0.017814,59,11687.253452
0.018081,65,11690.706777
0.017602,59,11693.888478
0.016806,54,11696.857692
0.017813,43,11699.249269
0.017673,49,11701.893284
0.01786,57,11705.006536
0.017971,57,11708.241789
0.017526,65,11711.815041
2.389891,323,11769.11079
18.360849,91,11776.009721
46.13743,104,11800.9272259999
21.330247,64,11804.94401
84.833843,194,11817.385091
19.992644,61,11821.321904
25.04401,72,11825.928231
60.301632,400,11902.26176
24.145041,79,11907.428462
18.124636,105,11916.179121
20.943936,122,11926.511994
10.999635,150,11936.168967
27.642377,77,11940.995351
35.927091,306,11973.186218
18.591141,236,11990.150542
37.854471,123,12007.473884
37.126501,74,12014.512075
18.547191,90,12023.087408
17.606169,59,12027.252583
31.983212,83,12032.468409
36.985339,82,12037.700472
27.792523,56,12041.480505
24.265436,71,12045.85906
25.173283,70,12050.300392
16.017529,60,12054.1545
15.178119,58,12058.02336
26.090368,63,12062.285981
21.950981,80,12067.555585
19.730056,62,12071.784989
14.573435,51,12075.403489
16.099974,47,12078.674793
17.212994,46,12081.848949
16.793751,54,12085.555179
19.296327,69,12090.197288
18.11801,64,12094.58102
22.824692,61,12098.587747
16.538041,53,12102.35099
17.323709,48,12105.612026
18.90583,57,12109.371258
19.239621,55,12113.044787
41.718065,86,12118.714477
32.991949,77,12123.52562
22.614873,64,12127.546879
69.51886,133,12135.86162
14.41172,45,12138.904156
22.501426,84,12150.562115
17.688329,55,12154.253369
19.47166,76,12159.290317
11.371413,86,12165.281917
30.581559,81,12170.42788
16.835182,50,12173.798328
15.068397,57,12177.645396
33.234766,101,12183.970701
17.53001,47,12187.130411
16.470734,86,12193.302369
17.271045,84,12199.063266
13.423666,47,12202.302651
15.728015,92,12208.364191
59.744565,93,12214.587806
43.879251,99,12220.920043
22.619675,67,12225.192794
28.142243,73,12229.896458
24.509858,73,12234.547822
13.172536,59,12238.262795
57.313203,92,12244.485475
14.301084,63,12248.542277
79.490612,111,12255.703671
27.590812,67,12259.955287
47.093164,82,12265.294296
25.788409,70,12269.802899
32.610704,73,12274.36341
86.828127,138,12287.96268
30.755705,75,12292.868431
26.002815,70,12297.325545
31.634339,87,12303.002139
19.976501,65,12307.28722
18.46737,64,12311.526106
94.534662,117,12319.191098
16.724954,61,12323.522743
11.334904,58,12327.576248
15.145145,44,12330.640939
17.730496,51,12334.143924
14.990477,55,12337.995166
14.273942,55,12341.743697
10.463999,50,12345.178226
16.699105,50,12348.666783
28.215958,63,12356.558654
11.946439,53,12362.053777
15.755191,64,12368.578552
16.323728,61,12374.625092
19.979653,52,12378.287223
11.140248,61,12382.219088
20.74596,74,12386.996318
16.93167,65,12391.543124
10.317414,50,12394.948468
14.962717,49,12398.417305
14.344122,59,12402.479365
18.912056,57,12406.241615
16.056513,66,12410.445374
23.763561,69,12415.002506
15.488089,59,12418.763502
17.342257,68,12422.935098
76.184685,116,12436.903903
26.809246,91,12442.79581
36.098612,80,12447.763724
32.04822,76,12452.468343
13.530979,55,12455.894385
25.031635,69,12460.389344
18.964929,75,12465.347205
19.92167,67,12469.956102
32.860897,85,12475.330636
55.8256,88,12480.900511
16.173906,53,12484.578889
28.12048,76,12489.72135
36.662243,78,12498.203567
21.76237,65,12502.403118
11.297988,69,12506.764208
16.452712,52,12510.456968
57.812609,95,12516.38706
17.577042,69,12520.811272
19.397921,56,12524.787913
62.113551,102,12531.405412
14.866731,57,12535.479156
37.743051,77,12540.234177
20.198883,72,12544.910289
13.416512,70,12549.47888
19.413286,58,12553.099741
17.808853,68,12557.483097
21.882354,66,12562.269992
43.344536,116,12576.238903
22.897711,83,12581.645773
16.502516,71,12586.110737
44.373386,105,12592.70199
17.212512,67,12597.221711
16.3134,88,12603.033042
25.142259,69,12607.657092
15.164456,68,12612.210205
18.115303,186,12624.912019
26.214257,120,12633.087369
26.476251,164,12643.905332
31.547625,91,12651.355129
14.494251,400,12705.295074
19.358634,77,12710.952195
16.560607,76,12717.026345
30.067588,75,12721.74445
21.625038,66,12725.972775
12.468097,93,12736.944632
41.697866,176,12767.33978
24.067094,56,12772.887461
14.822441,52,12777.1816
23.225112,64,12781.068784
19.285294,60,12784.865064
12.467361,53,12788.244844
13.966548,53,12791.925093
13.131231,51,12795.444306
15.240399,124,12807.354492
19.167278,64,12811.621307
60.153178,90,12817.394492
17.474056,64,12821.757001
18.501767,85,12827.410084
12.554391,69,12831.924025
25.928298,72,12836.63765
69.27818,94,12842.600343
18.409443,59,12846.353039
38.861831,186,12858.856712
19.250875,55,12862.6209
25.871819,70,12867.197973
20.048857,70,12871.717939
21.84387,69,12876.136367
17.932945,62,12880.278336
21.043613,66,12884.925988
93.914057,246,12908.715068
11.9143,53,12912.374839
26.985035,76,12917.300235
29.9914,84,12922.65895
10.702391,59,12930.460875
21.312598,61,12934.524854
11.385716,65,12938.993118
19.607204,67,12943.551356
13.202199,60,12947.698161
53.392902,117,12955.496215
24.81085,400,13025.971047
27.835899,400,13102.233642
14.553376,92,13109.619193
34.134826,76,13114.593219
69.273877,118,13122.477292
15.290776,88,13129.34278
21.531715,79,13134.486142
100.018743,136,13147.87531
23.504272,109,13165.944924
29.701292,79,13171.631189
14.792786,58,13175.651845
32.308864,95,13181.913902
23.136814,68,13186.498355
23.082987,83,13197.782058
18.946126,69,13202.182178
22.900438,87,13209.638143
27.117216,70,13214.144957
19.339157,64,13218.278097
20.229154,101,13232.755321
22.180467,91,13251.778813
25.293853,106,13270.885462
32.944082,86,13278.157143
37.755891,71,13282.788153
20.97006,62,13287.740139
105.989812,135,13304.893471
10.16639,68,13314.117048
23.311351,98,13328.822713
22.234447,77,13339.16964
10.190933,83,13351.583557
20.098326,68,13359.230827
40.989941,145,13385.040787
19.000913,73,13393.667199
18.86434,110,13412.118827
31.798692,72,13417.172844
18.170499,102,13433.539795
34.080215,98,13446.492264
22.88089,89,13457.57554
15.742282,210,13497.486589
11.652006,66,13504.074936
27.429178,78,13509.195396
15.51522,75,13517.970976
19.755977,81,13524.158297
15.810684,73,13533.36708
19.692441,65,13541.527828
13.082979,60,13546.024022
12.991499,91,13556.306309
39.477435,87,13564.790255
12.594939,69,13571.139235
13.058981,230,13607.033278
21.393859,72,13611.687372
16.884432,73,13620.919047
80.026345,118,13634.326293
17.339947,65,13638.604128
11.461296,58,13642.577573
13.011987,70,13647.191836
17.232061,59,13650.870045
16.347769,69,13655.641064
16.276811,96,13662.549132
16.812668,79,13667.268408
10.026644,59,13671.003158
13.963813,59,13674.719354
73.110352,112,13682.159871
12.027231,57,13685.754508
19.124601,66,13689.842963
14.635738,73,13694.678102
19.731162,67,13699.08442
29.553444,68,13703.884102
15.673473,61,13707.84408
53.499087,106,13714.426915
17.405867,62,13718.613692
13.142595,57,13722.151288
19.655642,66,13726.325392
22.034377,64,13730.46085
15.650117,77,13735.498109
81.448837,108,13742.913075
32.187937,89,13748.612558
25.029836,72,13753.22614
24.302005,81,13758.459231
31.499279,112,13774.407528
17.730152,69,13781.737625
22.514287,76,13789.283689
24.863942,66,13793.897211
27.17203,68,13798.216387
20.892443,67,13802.494473
32.822704,87,13808.177502
21.913674,67,13812.825765
21.947439,62,13817.181551
23.718558,64,13821.28798
19.907908,63,13825.554713
41.391574,79,13830.603248
20.93705,76,13835.856335
12.153236,70,13842.390128
17.867826,65,13846.726683
13.565615,58,13850.3554
24.482796,67,13854.706075
18.432381,60,13858.605435
14.747399,55,13862.06318
16.532448,68,13873.608075
39.019136,87,13879.199521
25.542106,72,13883.826322
23.316888,61,13887.99189
19.52322,63,13892.079435
21.111564,70,13897.637913
19.379865,54,13901.476223
21.284969,67,13905.827134
33.477616,75,13910.56934
42.727386,80,13915.797488
59.430831,129,13928.7684379999
22.708034,74,13933.489596
25.243811,78,13938.563957
37.480523,93,13944.572016
13.415626,55,13948.001127
35.149771,94,13954.37737
10.500631,60,13958.293869
13.999846,70,13962.840955
19.999407,53,13966.404142
68.52531,95,13972.751676
19.928696,63,13978.977837
65.580014,111,13986.241235
62.318503,124,13994.481342
16.083796,63,13999.144106
