#{"t_start": 1660485200.6356895, "env_id": null}
r,l,t
5.756801,43,3889.579048
13.0488,47,3892.283866
39.85339,70,3896.290149
33.756394,84,3903.669007
10.984434,46,3906.354154
13.377138,47,3909.224777
11.582091,45,3911.964991
19.934613,54,3915.16574
13.296806,48,3918.033257
10.840273,46,3920.749542
9.960051,46,3923.423938
14.118653,49,3926.281431
16.27113,94,3931.437612
11.512282,47,3934.175596
26.005691,57,3937.396111
10.742744,46,3940.066171
10.138732,45,3942.749326
17.278575,51,3945.917549
14.686061,49,3948.782657
12.886795,46,3951.499576
10.828323,46,3954.154874
12.799116,47,3956.856127
26.590663,86,3961.757397
13.074517,48,3964.612654
23.52679,77,3968.975437
17.327195,101,3974.727781
12.269592,48,3977.75592
13.993806,48,3980.62787
8.287262,45,3983.210018
13.197306,47,3986.109615
16.863547,58,3989.705596
13.187235,50,3993.19548
8.143979,46,3996.278405
7.838712,46,3999.840411
5.846414,41,4002.874536
17.532284,49,4006.598172
3.698367,41,4009.342485
6.050511,44,4011.949589
0.792271,42,4014.36724
0.636051,42,4017.069146
0.087546,40,4019.550465
0.083836,43,4022.323538
0.141211,45,4027.671263
0.093618,42,4031.08528
1.264906,46,4034.276124
2.903286,46,4037.645199
6.562156,46,4041.393209
1.737879,44,4044.345044
6.747492,50,4047.729637
10.23561,56,4051.788529
4.266535,49,4055.248686
10.079338,49,4058.595529
37.944184,82,4064.132247
15.125168,49,4067.199585
30.928769,95,4072.508196
15.962019,48,4075.331375
11.354135,42,4077.798829
9.411561,42,4080.141971
12.880444,48,4082.909415
10.834083,56,4086.194576
20.412464,68,4090.308497
17.06941,78,4094.834914
18.899206,96,4100.260496
20.429894,56,4103.567412
60.587206,97,4109.204615
25.6865,63,4112.87056
3.228482,41,4115.193923
0.070636,35,4117.133773
0.070413,32,4118.881504
0.071897,32,4120.615932
0.07015,32,4122.464959
0.070714,32,4124.383098
0.070402,30,4126.143874
0.069519,33,4128.122275
0.07118,30,4129.896442
0.068541,32,4132.109667
0.077869,35,4134.822973
0.075924,54,4139.292016
0.073974,50,4143.356399
0.332618,51,4148.085581
1.959521,58,4153.238481
0.512181,94,4167.601862
1.135658,87,4178.640301
2.689851,85,4190.177393
0.079936,63,4195.868917
0.090447,74,4200.608833
0.077271,80,4204.713217
0.587222,87,4209.502304
1.693729,86,4214.153933
3.620576,86,4218.760974
6.16317,92,4223.642261
7.917602,92,4229.045155
22.05343,101,4234.598153
14.644822,95,4239.868401
54.782386,160,4248.552723
9.748302,74,4252.555219
10.93886,77,4256.760197
12.481213,79,4261.101631
11.981125,79,4265.403161
24.604977,94,4270.626065
17.426467,89,4275.523347
61.999483,151,4283.956272
9.23787,68,4287.879839
43.84511,155,4302.402571
12.103179,73,4306.712167
18.672145,54,4309.903582
39.751019,87,4314.912776
