#{"t_start": 1660651925.987635, "env_id": null}
r,l,t
11.098678,53,20969.633568
10.03075,52,20974.151397
14.225083,60,20980.372819
16.278937,63,20985.201619
14.405219,61,20989.56813
10.664443,69,20994.135498
12.746626,60,20999.241406
12.533494,33,21001.71441
9.658869,44,21005.012741
10.246043,42,21007.613131
12.435618,51,21012.13267
8.039805,37,21014.710628
14.156004,45,21018.454323
31.47483,112,21029.618097
10.819961,48,21033.409407
16.427677,64,21038.82243
12.445489,36,21041.835411
19.838734,56,21045.731794
10.270715,76,21051.669642
11.148097,53,21056.176948
18.496589,45,21059.881161
14.762244,37,21062.853201
14.433651,39,21065.902436
17.070955,59,21069.893983
14.777737,60,21074.998597
24.475859,44,21078.93148
12.572773,66,21084.407028
14.1984,50,21088.996855
12.357618,66,21095.079158
20.431563,40,21098.742628
10.109325,46,21102.163216
12.332119,54,21106.172817
13.924852,56,21110.643843
29.62605,106,21125.367537
28.729754,85,21135.681036
29.709212,102,21145.100706
14.689286,49,21148.665858
26.460557,44,21153.318127
25.156569,46,21156.935323
25.644574,148,21170.141379
10.361762,53,21173.637756
15.383841,37,21176.668484
10.058372,44,21180.419168
14.251549,61,21185.028245
13.648277,56,21189.601658
15.291133,60,21194.888002
24.390775,93,21204.845603
21.353503,47,21208.562641
24.511626,86,21218.746098
16.018839,62,21224.323353
25.366259,158,21240.288923
15.012891,109,21253.302735
21.809276,43,21257.465088
16.224588,43,21260.981335
13.615465,52,21265.049563
14.395234,41,21267.714005
20.554583,45,21271.44809
11.593075,62,21276.087389
18.747777,40,21279.220034
9.708831,53,21283.391298
7.112934,60,21287.887192
15.939377,59,21292.693597
16.604895,46,21296.366426
37.368908,185,21329.427449
13.258773,86,21338.127594
23.072522,88,21347.818279
34.053901,145,21362.818001
14.861899,80,21370.503879
29.937129,108,21384.399497
34.058193,114,21395.455351
15.936095,59,21400.299731
7.682616,67,21404.517891
15.233135,50,21408.262067
10.762033,62,21412.622551
7.754079,54,21416.129886
12.672548,45,21419.042489
6.216728,47,21422.36014
12.705215,34,21424.592712
13.256823,47,21427.864168
8.896664,46,21431.573533
24.863524,128,21444.440194
19.294498,164,21460.884346
26.64312,160,21477.861051
13.638645,43,21480.998525
18.142394,38,21484.405528
12.175178,71,21489.894388
15.875589,40,21493.142699
14.288153,34,21495.665852
9.973985,49,21498.930955
11.461943,32,21501.463517
8.713124,46,21507.503731
11.730818,47,21510.920273
8.554891,59,21514.728294
9.803525,53,21518.533835
