#{"t_start": 1660310506.654374, "env_id": null}
r,l,t
11.42728,48,2775.80329
8.26064,43,2778.797085
11.228271,81,2784.092043
20.675265,155,2793.551951
10.815479,51,2796.934115
11.466982,47,2800.206391
21.651688,94,2806.340586
17.764876,108,2813.183157
32.741178,162,2823.095857
37.82324,137,2831.649494
18.852008,114,2841.018854
20.818942,137,2853.805147
23.568071,127,2863.267759
22.315769,131,2871.475725
14.491022,84,2876.789496
16.799947,56,2880.398703
18.864014,141,2889.012748
8.86111,45,2892.020909
9.2916,45,2895.088439
9.255302,74,2899.940557
15.550072,97,2906.266131
37.807765,191,2925.137836
19.12649,97,2931.329602
12.720272,48,2934.738229
9.534471,47,2937.971756
7.506753,42,2940.910301
9.479471,46,2944.150221
16.404681,97,2950.505305
8.259504,44,2953.59503
10.129927,46,2956.778312
18.773345,140,2965.555212
12.890133,48,2968.869812
31.385513,166,2979.080699
7.686158,43,2982.078171
17.404952,95,2987.956401
12.574561,97,2993.886642
15.518595,145,3002.897336
8.336252,46,3006.030251
25.475693,94,3012.11218
11.425855,47,3015.263524
7.857366,40,3017.971597
17.073816,110,3024.956427
10.859904,46,3028.084183
26.812043,134,3036.689414
11.796523,86,3042.184009
32.313329,164,3060.551631
15.279636,86,3066.002558
10.702819,75,3070.889055
25.732274,65,3075.128099
13.513878,53,3078.690516
20.9558,97,3084.825022
11.883781,50,3088.094425
18.130936,100,3094.715866
19.987196,84,3100.089215
34.137247,170,3110.71268
36.255441,91,3116.434922
5.931381,41,3119.113497
7.077868,42,3122.111809
30.138009,142,3130.995977
6.636173,42,3133.828227
4.414184,38,3136.463784
5.049428,41,3139.321741
3.878711,39,3142.155007
5.956643,41,3144.996691
7.105435,39,3147.681773
7.324831,43,3150.729726
16.437441,85,3156.105957
5.955317,38,3158.673216
21.429621,100,3164.875778
25.911453,48,3168.017979
8.24399,47,3171.096801
16.731029,83,3176.417048
11.701719,52,3179.796249
14.762571,71,3189.332643
6.779148,46,3193.745706
6.80063,45,3198.009157
8.395657,40,3201.86638
8.604001,41,3206.440171
5.98051,41,3209.008942
7.033183,32,3211.424368
5.238062,32,3213.649532
4.520771,33,3215.881865
5.049383,34,3218.00739
5.008769,34,3220.296936
5.11074,35,3222.780744
5.793615,35,3225.552293
4.589484,30,3227.823318
4.506358,26,3229.847681
2.821625,22,3231.460709
3.877532,21,3233.390043
3.872176,23,3235.30146
3.475368,22,3237.11046
2.49755,23,3238.793008
4.156032,23,3240.847942
3.871095,23,3242.710829
3.090032,22,3244.407378
3.768975,25,3246.586524
3.152626,22,3248.338794
3.05803,24,3250.168141
4.293333,23,3252.381917
4.166718,25,3254.68312
2.899111,24,3256.853098
2.898838,24,3258.928435
1.119377,23,3260.579656
0.840409,28,3262.588578
1.194164,27,3264.512949
1.045053,23,3266.12361
0.977026,20,3267.531373
0.747854,17,3268.682139
1.296923,15,3269.850197
0.978502,15,3270.973489
1.600262,14,3272.210804
1.203482,14,3273.33368
0.981583,13,3274.341262
0.564261,13,3275.260304
0.841381,14,3276.330441
1.423485,14,3277.498748
1.526816,14,3278.718157
1.016854,14,3279.83245
1.376172,14,3280.996151
0.780857,14,3282.044018
1.267606,13,3283.124332
1.717506,13,3284.296217
1.374857,15,3285.44237
1.109004,16,3286.659193
1.29159,13,3287.698752
0.903877,12,3288.579723
0.909868,13,3289.5438
0.994482,14,3290.583974
1.066673,15,3291.70493
1.010767,16,3292.898976
1.047732,17,3294.133286
0.812297,13,3295.109904
1.020729,16,3296.304206
1.003329,15,3297.455945
1.121397,18,3298.801658
1.273931,24,3300.955482
1.316456,23,3303.066001
0.934643,18,3304.385693
1.180724,17,3305.652026
1.066707,17,3306.919007
1.028094,17,3308.177981
0.960053,17,3309.435466
1.089542,17,3310.708712
1.011573,18,3312.048947
1.016822,17,3313.293583
1.14331,18,3314.623134
1.094428,19,3316.031915
1.374046,19,3317.559663
1.82585,18,3319.212219
0.977509,18,3320.556393
1.631807,19,3322.119958
1.497841,17,3323.541204
1.972255,20,3325.339155
2.138356,22,3327.273023
4.506055,38,3331.265741
4.001035,28,3334.256786
5.856621,32,3337.608655
3.225322,38,3340.913331
5.343913,39,3344.79355
4.604269,18,3346.395994
17.415572,38,3349.800382
5.773305,30,3354.546048
1.14018,11,3356.071045
3.717633,21,3357.649677
3.105553,52,3361.112657
4.736915,59,3369.660838
11.345404,149,3392.610407
3.140626,88,3398.245187
3.741576,129,3406.551706
5.001932,72,3411.139807
1.720868,43,3414.271405
1.974342,53,3418.004187
3.497058,46,3421.018633
2.382523,37,3423.493328
2.970175,38,3426.044199
2.44549,35,3428.334649
2.307623,33,3430.48479
3.142688,36,3432.832443
3.405968,37,3435.159148
2.148711,35,3437.402744
2.759516,34,3439.547474
3.398516,27,3441.548292
2.461036,20,3443.294361
1.594624,16,3444.617468
1.329151,15,3445.7813
0.952191,15,3446.896205
0.700605,16,3447.926816
1.253898,15,3449.093159
0.927294,15,3450.161371
0.742243,16,3451.238927
1.05028,17,3452.457639
0.768333,17,3453.58466
1.333659,16,3454.82052
2.080762,15,3456.235995
1.556852,19,3457.758456
1.431334,19,3459.164795
2.104011,35,3461.722948
2.647817,32,3464.275646
4.884628,87,3469.697896
7.004912,51,3472.95623
6.923683,43,3475.954479
4.215464,30,3477.821118
2.956686,26,3479.553044
2.80954,24,3481.108607
2.759649,24,3482.672239
2.847682,25,3484.236478
2.734063,25,3485.79378
2.407739,23,3487.309035
2.998924,25,3488.922446
2.645338,24,3490.504491
2.719952,23,3492.01735
2.613873,24,3493.616927
3.648668,27,3495.423378
3.573981,31,3497.375848
3.618833,31,3499.356881
0.9577,20,3500.660549
0.970813,16,3501.798381
0.894387,14,3502.794121
0.877654,14,3503.747192
0.835258,14,3504.746331
0.844091,13,3505.693031
1.4694,18,3508.342551
0.909069,15,3509.400537
0.850268,14,3510.382404
0.850466,15,3511.409013
0.846064,15,3512.449223
0.878617,14,3513.453215
0.980766,16,3514.583441
0.924823,17,3515.749493
0.949425,17,3516.913455
0.983952,18,3518.161716
0.985395,17,3519.349458
0.953306,20,3520.701809
1.025819,27,3522.43055
1.173246,35,3524.578087
9.927099,279,3588.349505
3.87804,124,3605.17256
3.035907,134,3631.788808
1.57515,29,3633.761614
1.096227,9,3634.814926
1.785862,30,3636.958051
1.589188,30,3639.059377
1.679052,27,3641.076825
1.582167,27,3643.061574
1.692536,27,3645.053307
1.616672,25,3646.922969
1.522215,28,3650.975528
1.234092,23,3653.336388
1.005565,21,3655.613811
1.127151,21,3657.920752
1.051507,21,3660.151446
1.046058,21,3662.44093
0.997737,21,3664.708405
0.937515,21,3667.006157
1.054829,21,3669.344594
1.026727,20,3672.124784
1.03939,22,3673.814574
1.238569,23,3675.580226
1.122115,23,3677.400972
1.124506,23,3679.215852
1.492836,33,3681.702817
3.159952,51,3685.519576
3.176721,47,3688.943587
2.182719,40,3691.640106
3.004863,44,3695.016664
2.394704,45,3698.238046
2.144291,22,3699.733054
5.733073,42,3703.411691
3.328733,24,3705.680569
5.842968,23,3707.25891
2.482196,15,3709.440025
3.722119,62,3719.663719
4.053908,73,3730.662136
6.295676,58,3734.599139
2.465108,19,3736.251267
4.359734,37,3738.796801
20.66078,115,3755.588786
3.209836,32,3757.760511
2.022337,26,3759.469702
